,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
352410,1115,1221,5,975363124,F,25,1,60551,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
388488,1593,1673,3,974734937,M,25,16,78411,Boogie Nights (1997),Drama,False
248288,3128,6,4,969325810,M,18,2,10012,Heat (1995),Action|Crime|Thriller,False
417780,732,1307,5,975495264,M,25,7,07030,When Harry Met Sally... (1989),Comedy|Romance,False
151376,2178,235,3,974612257,M,45,14,85251,Ed Wood (1994),Comedy|Drama,False
546534,5321,1230,3,960861484,M,25,4,02457,Annie Hall (1977),Comedy|Romance,False
865135,5268,2491,1,961172979,F,25,2,68502,Simply Irresistible (1999),Comedy|Romance,False
693441,3771,2649,4,966048221,M,25,1,14982,Son of Frankenstein (1939),Horror,False
711181,4085,1347,4,965502975,F,25,6,79416,"Nightmare on Elm Street, A (1984)",Horror,False
168443,2918,780,4,973280892,M,25,12,98112,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
89336,5475,1259,5,960938737,M,25,4,94110,Stand by Me (1986),Adventure|Comedy|Drama,False
75406,3691,1213,4,966611828,M,25,7,21030,GoodFellas (1990),Crime|Drama,False
689462,3170,1258,3,968806587,M,25,0,08461,"Shining, The (1980)",Horror,False
991727,4829,3894,4,972743885,M,25,0,20008,Solas (1999),Drama,False
365833,3696,1411,3,966303127,M,35,7,19149,Hamlet (1996),Drama,False
347596,2205,1674,3,974603855,F,25,7,10016,Witness (1985),Drama|Romance|Thriller,False
643100,765,3827,3,975450647,M,25,17,74467,Space Cowboys (2000),Action|Sci-Fi,False
922478,605,2672,4,975872156,F,18,4,44425,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,False
512824,5668,1200,3,959016011,F,25,3,41030,Aliens (1986),Action|Sci-Fi|Thriller|War,False
298335,4506,3260,5,964981679,M,50,16,29464,Howards End (1992),Drama,False
85514,4425,292,3,965114642,M,35,7,98607,Outbreak (1995),Action|Drama|Thriller,False
666419,877,2248,4,975270395,M,25,0,90631,Say Anything... (1989),Comedy|Drama|Romance,False
649447,4489,2549,3,965010770,M,18,4,78613,Wing Commander (1999),Action|Sci-Fi,False
950912,4467,3921,3,1032407008,F,50,6,15333,Beach Party (1963),Comedy,False
214698,2888,1214,4,972061106,M,25,14,55438,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
353511,5046,1221,5,962504941,M,25,16,60614,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
60131,5636,1246,3,959052345,M,25,7,98102,Dead Poets Society (1989),Drama,False
778628,3900,2262,4,965876167,F,25,14,55343,About Last Night... (1986),Comedy|Drama|Romance,False
123699,300,1372,4,976507419,M,25,7,78664,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,False
790534,1889,550,3,989088894,M,18,14,80023,Threesome (1994),Comedy|Romance,False
975959,2496,3379,3,974261441,M,50,1,37932,On the Beach (1959),Drama,False
389436,1962,1678,3,974758435,F,18,1,60914,"Joy Luck Club, The (1993)",Drama,False
892691,3469,1726,3,967230853,M,45,17,02176,"Postman, The (1997)",Drama,False
537060,3934,1583,3,965704375,M,25,0,44512,"Simple Wish, A (1997)",Children's|Fantasy,False
372841,169,3173,3,1001203646,M,25,7,55439,Any Given Sunday (1999),Drama,False
992010,3519,470,2,968602968,F,25,14,11215,House Party 3 (1994),Comedy,False
81224,4790,3107,4,963105804,F,25,2,94133,Backdraft (1991),Action|Drama,False
717364,4734,910,5,963325945,M,50,1,93105,Some Like It Hot (1959),Comedy|Crime,False
438113,4122,1269,4,965358679,M,18,19,82070,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,False
660243,479,3526,5,976218987,M,25,12,55042,Parenthood (1989),Comedy|Drama,False
689120,1207,1258,4,974915336,M,50,0,43617,"Shining, The (1980)",Horror,False
915964,5893,2290,4,957470574,M,25,7,02139,Stardust Memories (1980),Comedy|Drama,False
113413,1338,265,5,974775638,M,25,0,94108,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,False
5266,3780,2355,3,966028710,M,1,0,46979,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
608109,2010,2273,3,974676287,M,18,4,81520,Rush Hour (1998),Action|Thriller,False
747507,319,45,3,976419946,F,50,6,33436,To Die For (1995),Comedy|Drama,False
973308,3182,2513,3,968779414,M,25,12,12866,Pet Sematary (1989),Horror,False
131441,654,1552,4,975701114,M,50,7,75023,Con Air (1997),Action|Adventure|Thriller,False
58391,3686,608,5,966345914,M,25,7,48070,Fargo (1996),Crime|Drama|Thriller,False
41865,715,1,4,975600607,M,18,0,53715,Toy Story (1995),Animation|Children's|Comedy,False
336373,721,3685,3,975778307,F,35,9,97520,Prizzi's Honor (1985),Comedy|Drama|Romance,False
750332,1015,3763,3,975104698,M,35,3,11220,F/X (1986),Action|Crime|Thriller,False
999861,5344,1534,2,960671711,F,50,1,98177,"Bonheur, Le (1965)",Drama,False
569913,1112,2883,3,974947973,M,18,6,19104,Mumford (1999),Comedy,False
686878,5402,1242,4,960258588,F,25,0,30102,Glory (1989),Action|Drama|War,False
760709,4269,468,5,965302964,M,35,18,27603,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,False
57534,1802,608,5,974744147,M,18,4,22903,Fargo (1996),Crime|Drama|Thriller,False
791898,331,94,5,978884480,M,25,7,55902,Beautiful Girls (1996),Drama,False
981332,195,1058,3,1017773556,M,25,12,10458,Bitter Sugar (Azucar Amargo) (1996),Drama,False
581957,2383,1479,2,974419792,F,25,14,95125,"Saint, The (1997)",Action|Romance|Thriller,False
476574,4318,1376,2,965338213,M,25,5,02891,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
581736,53,1479,3,977974587,M,25,0,96931,"Saint, The (1997)",Action|Romance|Thriller,False
66523,2526,2628,3,974063719,M,56,13,37923,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
570270,187,85,4,977078070,F,45,1,94061,Angels and Insects (1995),Drama|Romance,False
333342,531,2082,3,978646274,F,18,14,22206,"Mighty Ducks, The (1992)",Children's|Comedy,False
451833,934,248,2,991941161,F,35,7,97401,Houseguest (1994),Comedy,False
773154,1698,2313,4,975875507,M,35,2,97214,"Elephant Man, The (1980)",Drama,False
578213,4169,2641,3,971581120,M,50,0,66048,Superman II (1980),Action|Adventure|Sci-Fi,False
649026,3539,2542,5,966929281,F,25,4,77006,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,False
669928,2946,3635,3,975829148,M,35,16,92630,"Spy Who Loved Me, The (1977)",Action,False
164689,5054,1527,2,1009575000,M,35,2,20818,"Fifth Element, The (1997)",Action|Sci-Fi,False
494078,3846,2407,4,978751736,M,35,0,33884,Cocoon (1985),Comedy|Sci-Fi,False
655807,765,737,2,975451101,M,25,17,74467,Barb Wire (1996),Action|Sci-Fi,False
390177,509,2699,3,976206515,M,25,2,55125,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
405180,5872,1358,5,957564978,M,25,17,61265,Sling Blade (1996),Drama|Thriller,False
815214,3504,1183,4,966982781,M,18,7,02215,"English Patient, The (1996)",Drama|Romance|War,False
975931,314,3379,4,976474074,F,56,9,46911,On the Beach (1959),Drama,False
418760,4655,1307,4,963902361,F,25,1,92037,When Harry Met Sally... (1989),Comedy|Romance,False
16230,2038,1035,3,975249678,F,45,1,33301,"Sound of Music, The (1965)",Musical,False
448309,1447,1927,4,981018061,M,18,4,80521,All Quiet on the Western Front (1930),War,False
764175,3807,2053,2,965965352,F,35,19,32095,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,False
825506,4562,3733,4,967428226,M,35,10,94133,"Paper Chase, The (1973)",Drama,False
731844,1709,3507,4,974709359,M,25,0,73147,"Odd Couple, The (1968)",Comedy,False
704811,3294,1219,4,968072433,M,18,4,78749,Psycho (1960),Horror|Thriller,False
400750,4729,3160,5,963348178,M,50,16,55347,Magnolia (1999),Drama,False
497919,5083,3723,5,962407267,M,25,4,16803,Hamlet (1990),Drama,False
712030,3259,3450,4,968272391,F,18,4,95616,Grumpy Old Men (1993),Comedy,False
214256,1457,1214,3,983496920,M,25,1,95472,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
469997,1391,339,4,974852556,M,35,15,20723,While You Were Sleeping (1995),Comedy|Romance,False
872461,2491,1973,1,974132329,M,35,7,22904,Freddy's Dead: The Final Nightmare (1991),Horror,False
424189,6026,2054,3,956726304,M,35,6,11210,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,False
601964,3561,2763,4,966797043,M,35,14,63304,"Thomas Crown Affair, The (1999)",Action|Thriller,False
371129,2010,1711,4,974675961,M,18,4,81520,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,False
870957,1890,492,4,974781738,M,50,6,94702,Manhattan Murder Mystery (1993),Comedy|Mystery,False
514467,1010,2005,2,975229894,M,25,0,10310,"Goonies, The (1985)",Adventure|Children's|Fantasy,False
736698,2967,2726,4,971111498,M,25,0,94110,"Killing, The (1956)",Crime|Film-Noir,False
903787,3243,2788,5,968339804,M,25,12,98117,And Now for Something Completely Different (1971),Comedy,False
837812,1859,1949,4,974695588,F,25,4,66049,"Man for All Seasons, A (1966)",Drama,False
710109,3825,2134,2,965941567,M,18,1,06279,Weird Science (1985),Comedy,False
571900,3111,1665,2,969480527,M,18,4,56520,Bean (1997),Comedy,False
829270,4169,1300,3,968798361,M,50,0,66048,My Life as a Dog (Mitt liv som hund) (1985),Drama,False
870358,4183,489,1,965332240,M,25,1,91730,Made in America (1993),Comedy,False
556466,5964,2706,3,956997925,M,18,5,97202,American Pie (1999),Comedy,False
529020,3471,2012,3,972123365,M,18,4,80302,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
955319,752,3865,4,991950213,F,25,3,97401,"Original Kings of Comedy, The (2000)",Comedy|Documentary,False
605974,5704,2840,3,958548180,F,18,4,90024,Stigmata (1999),Thriller,False
918543,4543,3613,5,964670575,M,25,2,11105,Things Change (1988),Comedy,False
935236,2987,3825,2,970794545,M,18,4,15213,Coyote Ugly (2000),Drama,False
818277,1552,3019,4,974874303,M,45,20,10021,Drugstore Cowboy (1989),Crime|Drama,False
505044,2529,2795,4,974569077,F,35,9,95903,Vacation (1983),Comedy,False
85058,937,292,4,1002282443,M,25,15,60513,Outbreak (1995),Action|Drama|Thriller,False
181584,3300,1247,5,968892148,M,35,5,19119,"Graduate, The (1967)",Drama|Romance,False
874207,4510,1359,2,966788663,M,45,7,92503,Jingle All the Way (1996),Adventure|Children's|Comedy,False
8652,3761,1287,4,966093712,M,25,17,27613,Ben-Hur (1959),Action|Adventure|Drama,False
481267,3892,3489,3,965798432,M,25,20,91505,Hook (1991),Adventure|Fantasy,False
117315,1592,480,3,974734921,M,35,7,50111,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
201567,4322,733,3,965259055,F,50,6,75605,"Rock, The (1996)",Action|Adventure|Thriller,False
319047,229,1897,3,1039503659,M,18,10,04576,High Art (1998),Drama|Romance,False
380804,4520,3265,3,964837281,M,25,4,45810,Hard-Boiled (Lashou shentan) (1992),Action|Crime,False
456906,3871,3608,4,965844268,M,18,4,64468,Pee-wee's Big Adventure (1985),Comedy,False
163292,5511,920,4,959801162,M,45,1,92407,Gone with the Wind (1939),Drama|Romance|War,False
540383,1943,1080,4,975733355,M,18,4,91501,Monty Python's Life of Brian (1979),Comedy,False
508551,429,2000,3,976258612,M,18,0,54901,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
496072,1224,1104,5,974837989,M,50,13,02125,"Streetcar Named Desire, A (1951)",Drama,False
138612,1032,2359,4,974997746,M,50,16,19425,Waking Ned Devine (1998),Comedy,False
9333,1835,2804,5,974877842,M,25,19,11501,"Christmas Story, A (1983)",Comedy|Drama,False
139617,3778,95,2,966034753,M,25,0,61832,Broken Arrow (1996),Action|Thriller,False
565985,3391,2907,3,1046199406,M,18,4,48135,Superstar (1999),Comedy,False
819471,1140,1348,5,974876804,F,45,2,73069,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,False
986313,1489,3343,2,975117914,F,35,2,60201,And God Created Woman (1988),Comedy|Drama|Romance,False
219696,1587,1387,3,974745855,F,25,3,30308,Jaws (1975),Action|Horror,False
140983,1312,2571,4,974781596,M,25,14,60153,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
410801,1246,3253,4,975071735,M,18,4,98225,Wayne's World (1992),Comedy,False
562269,4204,1288,5,965325522,M,35,7,06905,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
360939,5557,151,4,959442289,M,35,14,33701,Rob Roy (1995),Drama|Romance|War,False
658110,3746,2143,4,966141270,M,25,5,54703,Legend (1985),Adventure|Fantasy|Romance,False
733890,1474,1199,5,975100357,M,25,4,98115,Brazil (1985),Sci-Fi,False
859976,4985,1590,3,962593632,M,35,0,29063,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,False
587400,801,2572,3,975400145,F,25,20,95776,10 Things I Hate About You (1999),Comedy|Romance,False
109889,4964,2858,4,962615789,M,35,0,94110,American Beauty (1999),Comedy|Drama,False
645378,3705,2527,4,966288310,M,45,7,30076,Westworld (1973),Action|Sci-Fi|Thriller|Western,False
564734,2085,2306,4,974656115,M,18,0,06360,Holy Man (1998),Comedy,False
349901,757,1573,3,975543256,M,25,12,97401,Face/Off (1997),Action|Sci-Fi|Thriller,False
320594,2872,34,5,972416962,M,25,20,94014,Babe (1995),Children's|Comedy|Drama,False
76852,2129,3578,4,974642961,M,25,5,04103,Gladiator (2000),Action|Drama,False
70546,3823,3468,5,965942325,M,56,7,93711,"Hustler, The (1961)",Drama,False
841471,4381,1078,4,965177181,M,25,4,65804,Bananas (1971),Comedy|War,False
152874,4867,1957,3,962891699,M,25,16,04101,Chariots of Fire (1981),Drama,False
577341,3643,1262,5,967672327,M,25,17,22302,"Great Escape, The (1963)",Adventure|War,False
422803,1120,2125,4,978224058,M,18,4,95616,Ever After: A Cinderella Story (1998),Drama|Romance,False
223650,3685,2947,3,967254665,M,25,5,55100,Goldfinger (1964),Action,False
62557,3546,2194,3,967022325,M,25,20,41706,"Untouchables, The (1987)",Action|Crime|Drama,False
222360,437,1201,5,976245683,M,35,17,55030,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
4751,1958,2355,4,1038063223,F,25,1,17055,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
657861,5488,168,1,959821465,M,25,15,91125,First Knight (1995),Action|Adventure|Drama|Romance,False
306015,2926,2683,2,1006659509,F,18,2,55118,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
559050,5070,3448,4,962469779,M,25,2,55344,"Good Morning, Vietnam (1987)",Comedy|Drama|War,False
340784,5220,17,3,961545601,M,25,7,91436,Sense and Sensibility (1995),Drama|Romance,False
119551,3080,2067,4,1011373908,M,25,20,55410,Doctor Zhivago (1965),Drama|Romance|War,False
968152,151,3749,2,993119955,F,25,20,85013,Time Regained (Le Temps Retrouvé) (1999),Drama,False
626536,3912,1179,5,965859770,M,25,4,19104,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
206957,1722,2617,4,974705691,M,35,0,72058,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,False
21123,3976,2797,5,965652707,F,25,0,44107,Big (1988),Comedy|Fantasy,False
703075,3476,1717,1,968952843,M,50,0,44126,Scream 2 (1997),Horror|Thriller,False
100408,3532,1834,5,978229076,F,35,14,10028,"Spanish Prisoner, The (1997)",Drama|Thriller,False
852870,2501,2772,3,994950373,M,25,15,37923,Detroit Rock City (1999),Comedy,False
251932,5306,50,3,961012578,F,25,17,92121,"Usual Suspects, The (1995)",Crime|Thriller,False
429645,5896,586,5,957459359,M,25,0,60657,Home Alone (1990),Children's|Comedy,False
527023,1912,971,4,974830657,M,25,4,91325,Cat on a Hot Tin Roof (1958),Drama,False
584264,1884,2528,3,974693940,M,45,20,93108,Logan's Run (1976),Action|Adventure|Sci-Fi,False
518220,5300,2946,4,961472865,M,25,20,94111,Help! (1965),Comedy|Musical,False
248397,3685,6,4,966866464,M,25,5,55100,Heat (1995),Action|Crime|Thriller,False
197580,5050,1580,4,968205154,F,18,4,11024,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
727029,1946,112,3,1043216795,M,25,14,94110,Rumble in the Bronx (1995),Action|Adventure|Crime,False
768174,3191,237,3,968653795,M,25,12,27707,Forget Paris (1995),Comedy|Romance,False
919741,5178,3738,4,961995918,M,50,0,45420,"Sugarland Express, The (1974)",Drama,False
712980,2664,173,2,973456413,M,35,7,52402,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
264586,5621,1127,1,959097997,M,25,7,02135,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
946367,3618,2182,3,966598794,M,56,17,22657,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,False
947571,3807,2327,4,965966724,F,35,19,32095,Tales from the Darkside: The Movie (1990),Horror,False
26680,2124,527,5,974646624,M,25,0,12306,Schindler's List (1993),Drama|War,False
454162,23,750,4,978463892,M,35,0,90049,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
209476,5682,2871,3,958962867,M,18,0,23455-4959,Deliverance (1972),Adventure|Thriller,False
809432,5100,3200,4,962385832,M,50,6,193122042,"Last Detail, The (1973)",Comedy|Drama,False
421142,452,1320,5,976234556,M,50,17,55117,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,False
85606,5368,292,2,960497657,F,25,17,20120,Outbreak (1995),Action|Drama|Thriller,False
628817,3312,3879,1,1014550173,F,18,4,90039,"Art of War, The (2000)",Action,False
593597,1982,2707,4,974684002,M,1,10,80540,Arlington Road (1999),Thriller,False
453891,1998,1283,5,976021560,F,50,9,24018,High Noon (1952),Western,False
226390,948,2987,5,975149292,M,56,12,43056,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
997263,1470,1040,2,974838501,M,18,4,94118,"Secret Agent, The (1996)",Drama,False
402495,4036,1060,5,965507689,M,25,1,46530,Swingers (1996),Comedy|Drama,False
746982,3992,2410,4,965598957,M,25,4,32653,Rocky III (1982),Action|Drama,False
541530,2641,2968,4,973567424,M,25,6,19428,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
696750,881,420,2,975263975,M,18,14,76401,Beverly Hills Cop III (1994),Action|Comedy,False
877834,4042,170,4,993416406,M,35,15,94002,Hackers (1995),Action|Crime|Thriller,False
116504,5504,3699,5,959733894,M,45,7,85287-2702,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
340608,3770,17,5,966050397,F,35,3,50322,Sense and Sensibility (1995),Drama|Romance,False
983698,1484,149,4,997907003,M,25,12,07054,Amateur (1994),Crime|Drama|Thriller,False
643978,4489,610,4,965010674,M,18,4,78613,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
126108,100,2427,2,977593988,M,35,17,95401,"Thin Red Line, The (1998)",Action|Drama|War,False
46442,4371,2692,2,965180616,F,18,4,63109,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
597241,5327,2724,4,961102223,M,25,7,55408,Runaway Bride (1999),Comedy|Romance,False
757228,1812,2245,4,989184122,F,25,12,48103,Working Girl (1988),Comedy|Drama,False
221957,4373,3527,3,965179841,M,50,12,32920,Predator (1987),Action|Sci-Fi|Thriller,False
696502,5761,785,2,982012515,M,25,20,90048,Kingpin (1996),Comedy,False
941528,1865,3870,3,991179593,F,18,1,94606,Our Town (1940),Drama,False
626183,1343,1179,4,975195790,M,35,14,91324,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
259886,3422,2716,4,967412094,M,25,5,43221,Ghostbusters (1984),Comedy|Horror,False
61289,2753,1537,4,973894128,F,50,20,27516,Shall We Dance? (Shall We Dansu?) (1996),Comedy,False
482049,3935,344,4,965861623,M,35,18,72118,Ace Ventura: Pet Detective (1994),Comedy,False
593840,4028,2707,5,965514394,M,25,4,02140,Arlington Road (1999),Thriller,False
592708,4150,141,3,965349529,M,25,0,29672,"Birdcage, The (1996)",Comedy,False
331274,4789,597,4,963007213,M,35,2,55104,Pretty Woman (1990),Comedy|Romance,False
270679,1767,1921,2,975387897,M,25,20,75205,Pi (1998),Sci-Fi|Thriller,False
452107,1073,2080,5,974939909,F,25,6,72211,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,False
37832,5312,1022,3,965186156,M,25,1,10463,Cinderella (1950),Animation|Children's|Musical,False
694844,5948,2160,5,957192494,M,56,13,12124,Rosemary's Baby (1968),Horror|Thriller,False
622863,869,2722,5,975277129,M,18,20,92026,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,False
236226,3356,3793,4,967698214,M,35,7,95031,X-Men (2000),Action|Sci-Fi,False
237549,5047,41,5,962498376,M,45,6,23452,Richard III (1995),Drama|War,False
517562,4897,2872,4,962717990,M,35,16,16844,Excalibur (1981),Action|Drama|Fantasy|Romance,False
50894,1427,1029,4,974842996,M,25,12,21401,Dumbo (1941),Animation|Children's|Musical,False
942848,2090,3936,3,974763952,M,35,17,48313,"Phantom of the Opera, The (1943)",Drama|Thriller,False
440359,3576,592,2,966720031,M,50,7,68046,Batman (1989),Action|Adventure|Crime|Drama,False
681277,4682,2020,4,965609047,M,25,7,05346,Dangerous Liaisons (1988),Drama|Romance,False
165716,3546,3418,3,967022280,M,25,20,41706,Thelma & Louise (1991),Action|Drama,False
787055,1988,74,1,974856867,F,25,1,85224,Bed of Roses (1996),Drama|Romance,False
3975,4834,3408,4,986181312,F,45,9,03862,Erin Brockovich (2000),Drama,False
933652,3319,3093,4,967919045,F,56,13,92308,McCabe & Mrs. Miller (1971),Drama|Western,False
975065,4510,2180,2,966800476,M,45,7,92503,Torn Curtain (1966),Thriller,False
301153,2918,1732,4,973036731,M,25,12,98112,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,False
112021,2581,515,5,973889803,M,25,11,60611,"Remains of the Day, The (1993)",Drama,False
791014,3416,3263,4,967403212,M,25,12,20850,White Men Can't Jump (1992),Comedy,False
328498,5880,364,4,957551037,M,25,1,08904,"Lion King, The (1994)",Animation|Children's|Musical,False
576978,651,1262,4,975706538,M,35,7,20895,"Great Escape, The (1963)",Adventure|War,False
99491,1193,2490,3,974850707,M,25,12,90712,Payback (1999),Action|Thriller,False
200996,1837,733,3,974901296,M,25,2,08817,"Rock, The (1996)",Action|Adventure|Thriller,False
733493,4888,1267,5,962738765,F,56,0,08055,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,False
989220,5166,2903,1,961930208,M,50,6,42420,Psycho III (1986),Horror|Thriller,False
988643,3618,619,3,967121042,M,56,17,22657,Ed (1996),Comedy,False
619142,5880,1092,3,958404924,M,25,1,08904,Basic Instinct (1992),Mystery|Thriller,False
906498,3096,2615,4,969642888,F,45,3,38028,My Science Project (1985),Adventure|Sci-Fi,False
134881,3622,1198,5,966571876,M,18,1,02446,Raiders of the Lost Ark (1981),Action|Adventure,False
359803,2456,1476,2,974179264,M,25,5,48103,Private Parts (1997),Comedy|Drama,False
157962,4626,380,4,964113995,M,25,14,97219,True Lies (1994),Action|Adventure|Comedy|Romance,False
908002,4854,3134,4,962833431,F,50,13,03851,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,False
160932,3189,457,4,969791009,M,25,16,90292,"Fugitive, The (1993)",Action|Thriller,False
640855,4414,3300,3,965560792,M,25,4,40504,Pitch Black (2000),Action|Sci-Fi,False
596727,433,2724,2,976249351,M,50,6,55115,Runaway Bride (1999),Comedy|Romance,False
403357,2969,1356,5,971099987,M,25,7,06851,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
549662,5596,1234,5,959219060,M,35,12,22201,"Sting, The (1973)",Comedy|Crime,False
827469,5367,1061,2,960502474,M,18,4,55344,Sleepers (1996),Crime|Drama,False
684298,696,1094,5,975560515,M,25,12,94114,"Crying Game, The (1992)",Drama|Romance|War,False
435001,1913,2135,4,974691925,M,25,17,95126,Doctor Dolittle (1967),Adventure|Musical,False
467656,5086,1294,5,962462831,M,25,1,23462,M*A*S*H (1970),Comedy|War,False
425946,1447,3869,3,984374602,M,18,4,80521,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,False
608977,877,1625,4,975273977,M,25,0,90631,"Game, The (1997)",Mystery|Thriller,False
332891,3054,1569,3,987020592,M,18,4,44056,My Best Friend's Wedding (1997),Comedy|Romance,False
284081,5803,1500,4,957998191,M,1,10,01597,Grosse Pointe Blank (1997),Comedy|Crime,False
25499,5249,1270,2,961604376,F,45,14,75006,Back to the Future (1985),Comedy|Sci-Fi,False
435422,855,2137,4,976339906,F,18,2,72701,Charlotte's Web (1973),Animation|Children's,False
739005,1451,3618,3,974766605,M,35,20,90012,Small Time Crooks (2000),Comedy,False
164410,3816,1527,4,965953910,F,25,3,90020,"Fifth Element, The (1997)",Action|Sci-Fi,False
20882,3099,2797,3,969594526,M,25,17,20910,Big (1988),Comedy|Fantasy,False
383902,1383,345,4,974770411,F,25,7,19806,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,False
482395,5880,275,2,957550277,M,25,1,08904,Mixed Nuts (1994),Comedy,False
54333,4650,2028,4,963963268,M,25,7,30041,Saving Private Ryan (1998),Action|Drama|War,False
30575,4637,1097,3,964031210,F,35,9,48302,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
923263,5555,9,3,959635095,M,1,10,37830,Sudden Death (1995),Action,False
150905,4497,1955,1,964999597,M,50,0,29678,Kramer Vs. Kramer (1979),Drama,False
710459,1790,1405,5,974703436,M,25,0,19152,Beavis and Butt-head Do America (1996),Animation|Comedy,False
626920,1675,2553,4,974709295,F,25,6,97116,Village of the Damned (1960),Horror|Sci-Fi|Thriller,False
309206,5627,272,3,959044830,M,25,0,07040,"Madness of King George, The (1994)",Drama,False
87910,720,1259,3,975529937,M,18,0,55129,Stand by Me (1986),Adventure|Comedy|Drama,False
347078,5523,1380,5,959650244,M,35,0,60187,Grease (1978),Comedy|Musical|Romance,False
399869,570,3160,4,975999629,M,25,4,33314,Magnolia (1999),Drama,False
901123,3378,1211,4,967755797,M,18,4,48135,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,False
442525,2887,2140,3,972246986,M,25,3,66205,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,False
324876,4802,2406,4,963254361,M,56,1,40601,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
299925,1943,3409,4,974691822,M,18,4,91501,Final Destination (2000),Drama|Thriller,False
271772,2507,1923,4,974867170,M,25,4,94107,There's Something About Mary (1998),Comedy,False
866589,3096,900,4,969643319,F,45,3,38028,"American in Paris, An (1951)",Musical|Romance,False
145211,2826,2396,3,972600646,M,35,12,10011,Shakespeare in Love (1998),Comedy|Romance,False
622284,3621,2643,1,966575545,M,18,4,33023,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,False
869309,3808,2356,2,965966915,M,25,7,60010,Celebrity (1998),Comedy,False
201088,2176,733,3,978242775,M,1,19,73505,"Rock, The (1996)",Action|Adventure|Thriller,False
556860,1137,2710,3,975362804,M,18,4,13165,"Blair Witch Project, The (1999)",Horror,False
952085,4732,2267,3,963637628,M,25,14,24450,Mortal Thoughts (1991),Mystery|Thriller,False
251804,4824,50,4,962915777,M,25,7,55411,"Usual Suspects, The (1995)",Crime|Thriller,False
962871,2779,3834,4,973021959,M,35,7,10040,Bronco Billy (1980),Adventure|Drama|Romance,False
